country,year,sex,age,cases_no,population,gdp_for_year_usd
Serbia,1999,male,55-74 years,413.0,804692,18409364147
Serbia,1999,male,35-54 years,34.0,1085251,18409364147
Serbia,1999,female,55-74 years,21.0,953953,18409364147
Serbia,1999,male,25-34 years,82.0,480354,18409364147
Serbia,1999,male,15-24 years,85.0,522386,18409364147
Serbia,1999,female,35-54 years,97.0,1102441,18409364147
Serbia,1999,female,25-34 years,31.0,482265,18409364147
Serbia,1999,female,15-24 years,29.0,503117,18409364147
Serbia,1999,female,5-14 years,3.0,432529,18409364147
Serbia,1999,male,5-14 years,3.0,453010,18409364147
Serbia,2000,male,75+ years,162.0,135980,6540247190
Serbia,2000,male,55-74 years,417.0,788999,6540247190
Serbia,2000,female,75+ years,97.0,224751,6540247190
Serbia,2000,male,35-54 years,34.0,1091897,6540247190
Serbia,2000,female,55-74 years,228.0,934771,6540247190
Serbia,2000,male,25-34 years,98.0,482971,6540247190
Serbia,2000,male,15-24 years,83.0,521679,6540247190
Serbia,2000,female,35-54 years,97.0,1110851,6540247190
Serbia,2000,female,25-34 years,31.0,484418,6540247190
Serbia,2000,female,15-24 years,17.0,502157,6540247190
Serbia,2000,male,5-14 years,5.0,445855,6540247190
Serbia,2000,female,5-14 years,4.0,424811,6540247190
Serbia,2001,male,75+ years,163.0,143189,12267175481
Serbia,2001,male,55-74 years,366.0,776659,12267175481
Serbia,2001,female,75+ years,85.0,237291,12267175481
Serbia,2001,male,35-54 years,329.0,1097381,12267175481
Serbia,2001,male,25-34 years,92.0,487989,12267175481
Serbia,2001,female,55-74 years,173.0,918529,12267175481
Serbia,2001,male,15-24 years,71.0,519061,12267175481
Serbia,2001,female,35-54 years,126.0,1117999,12267175481
Serbia,2001,female,25-34 years,21.0,488261,12267175481
Serbia,2001,female,15-24 years,12.0,498990,12267175481
Serbia,2001,male,5-14 years,4.0,439347,12267175481
Serbia,2002,male,75+ years,165.0,151768,16116843146
Serbia,2002,male,55-74 years,41.0,772635,16116843146
Serbia,2002,female,75+ years,96.0,250502,16116843146
Serbia,2002,male,35-54 years,39.0,1094978,16116843146
Serbia,2002,male,25-34 years,94.0,494298,16116843146
Serbia,2002,female,55-74 years,169.0,910921,16116843146
Serbia,2002,male,15-24 years,69.0,516180,16116843146
Serbia,2002,female,35-54 years,94.0,1116564,16116843146
Serbia,2002,female,25-34 years,23.0,492285,16116843146
Serbia,2002,female,15-24 years,13.0,495315,16116843146
Serbia,2002,male,5-14 years,4.0,432109,16116843146
Serbia,2003,male,75+ years,158.0,160745,21188704081
Serbia,2003,male,55-74 years,344.0,770873,21188704081
Serbia,2003,female,75+ years,85.0,262606,21188704081
Serbia,2003,male,35-54 years,342.0,1083446,21188704081
Serbia,2003,male,25-34 years,89.0,499406,21188704081
Serbia,2003,female,55-74 years,155.0,907413,21188704081
Serbia,2003,male,15-24 years,64.0,511900,21188704081
Serbia,2003,female,35-54 years,13.0,1106280,21188704081
Serbia,2003,female,25-34 years,22.0,494582,21188704081
Serbia,2003,female,15-24 years,16.0,490226,21188704081
Serbia,2004,male,75+ years,176.0,170536,24861483281
Serbia,2004,male,55-74 years,376.0,770962,24861483281
Serbia,2004,male,35-54 years,296.0,1069970,24861483281
Serbia,2004,female,75+ years,64.0,274458,24861483281
Serbia,2004,female,55-74 years,158.0,906656,24861483281
Serbia,2004,male,25-34 years,74.0,504902,24861483281
Serbia,2004,male,15-24 years,55.0,506347,24861483281
Serbia,2004,female,35-54 years,117.0,1093778,24861483281
Serbia,2004,female,25-34 years,2.0,497596,24861483281
Serbia,2004,female,15-24 years,8.0,484852,24861483281
Serbia,2004,male,5-14 years,1.0,413105,24861483281
Serbia,2005,male,75+ years,195.0,180107,26252007830
Serbia,2005,male,55-74 years,382.0,773127,26252007830
Serbia,2005,female,75+ years,13.0,286007,26252007830
Serbia,2005,male,35-54 years,295.0,1054508,26252007830
Serbia,2005,female,55-74 years,172.0,907793,26252007830
Serbia,2005,male,25-34 years,86.0,509858,26252007830
Serbia,2005,female,35-54 years,114.0,1078540,26252007830
Serbia,2005,male,15-24 years,45.0,499116,26252007830
Serbia,2005,female,25-34 years,3.0,501034,26252007830
Serbia,2005,female,15-24 years,12.0,478193,26252007830
Serbia,2005,male,5-14 years,3.0,405216,26252007830
Serbia,2006,male,75+ years,196.0,189274,30607991862
Serbia,2006,male,55-74 years,366.0,774694,30607991862
Serbia,2006,female,75+ years,122.0,296792,30607991862
Serbia,2006,male,35-54 years,312.0,1040532,30607991862
Serbia,2006,male,25-34 years,93.0,513643,30607991862
Serbia,2006,female,55-74 years,158.0,908095,30607991862
Serbia,2006,male,15-24 years,52.0,491590,30607991862
Serbia,2006,female,35-54 years,13.0,1064812,30607991862
Serbia,2006,female,25-34 years,25.0,503695,30607991862
Serbia,2006,female,15-24 years,14.0,470829,30607991862
Serbia,2006,male,5-14 years,2.0,398605,30607991862
Serbia,2007,male,75+ years,18.0,196533,40289556656
Serbia,2007,male,55-74 years,368.0,779298,40289556656
Serbia,2007,female,75+ years,9.0,305647,40289556656
Serbia,2007,male,35-54 years,272.0,1026072,40289556656
Serbia,2007,female,55-74 years,169.0,910892,40289556656
Serbia,2007,male,25-34 years,88.0,516639,40289556656
Serbia,2007,male,15-24 years,6.0,483634,40289556656
Serbia,2007,female,35-54 years,92.0,1051329,40289556656
Serbia,2007,female,25-34 years,22.0,505537,40289556656
Serbia,2007,female,15-24 years,12.0,463240,40289556656
Serbia,2008,male,75+ years,175.0,204761,49259526053
Serbia,2008,male,55-74 years,296.0,787243,49259526053
Serbia,2008,male,35-54 years,296.0,1009044,49259526053
Serbia,2008,female,75+ years,91.0,315905,49259526053
Serbia,2008,male,25-34 years,95.0,519052,49259526053
Serbia,2008,female,55-74 years,153.0,916599,49259526053
Serbia,2008,female,35-54 years,15.0,1035157,49259526053
Serbia,2008,male,15-24 years,41.0,474210,49259526053
Serbia,2008,female,25-34 years,23.0,506464,49259526053
Serbia,2008,female,15-24 years,14.0,453885,49259526053
Serbia,2009,male,75+ years,24.0,212060,42616653300
Serbia,2009,male,55-74 years,341.0,795140,42616653300
Serbia,2009,male,35-54 years,328.0,994315,42616653300
Serbia,2009,female,75+ years,92.0,324298,42616653300
Serbia,2009,male,25-34 years,85.0,520754,42616653300
Serbia,2009,female,55-74 years,145.0,923078,42616653300
Serbia,2009,female,35-54 years,12.0,1020674,42616653300
Serbia,2009,male,15-24 years,38.0,464633,42616653300
Serbia,2009,female,25-34 years,29.0,507066,42616653300
Serbia,2009,female,15-24 years,8.0,443784,42616653300
Serbia,2009,male,5-14 years,1.0,391205,42616653300
Serbia,2010,male,75+ years,24.0,218129,39460357731
Serbia,2010,male,55-74 years,341.0,802176,39460357731
Serbia,2010,female,75+ years,88.0,330923,39460357731
Serbia,2010,male,35-54 years,252.0,982567,39460357731
Serbia,2010,male,25-34 years,77.0,520649,39460357731
Serbia,2010,female,55-74 years,128.0,929555,39460357731
Serbia,2010,male,15-24 years,29.0,456237,39460357731
Serbia,2010,female,35-54 years,64.0,1008522,39460357731
Serbia,2010,female,25-34 years,18.0,505753,39460357731
Serbia,2010,female,15-24 years,6.0,434665,39460357731
Serbia,2011,male,75+ years,211.0,215193,46466728667
Serbia,2011,male,55-74 years,316.0,847315,46466728667
Serbia,2011,female,75+ years,95.0,333972,46466728667
Serbia,2011,male,35-54 years,276.0,982723,46466728667
Serbia,2011,male,25-34 years,77.0,501889,46466728667
Serbia,2011,female,55-74 years,142.0,970364,46466728667
Serbia,2011,female,35-54 years,77.0,1000759,46466728667
Serbia,2011,male,15-24 years,28.0,439356,46466728667
Serbia,2011,female,25-34 years,21.0,483724,46466728667
Serbia,2011,female,15-24 years,11.0,416251,46466728667
Serbia,2011,female,5-14 years,1.0,344544,46466728667
Serbia,2011,male,5-14 years,1.0,363937,46466728667
Serbia,2012,male,75+ years,199.0,220812,40742313861
Serbia,2012,male,55-74 years,342.0,850478,40742313861
Serbia,2012,male,35-54 years,272.0,977855,40742313861
Serbia,2012,female,75+ years,85.0,338375,40742313861
Serbia,2012,male,25-34 years,85.0,496790,40742313861
Serbia,2012,female,55-74 years,128.0,970977,40742313861
Serbia,2012,male,15-24 years,33.0,429268,40742313861
Serbia,2012,female,35-54 years,72.0,993068,40742313861
Serbia,2012,female,25-34 years,17.0,479177,40742313861
Serbia,2012,female,15-24 years,9.0,408327,40742313861
Serbia,2012,male,5-14 years,1.0,359823,40742313861
Serbia,2013,male,75+ years,185.0,222998,45519650911
Serbia,2013,male,55-74 years,338.0,849852,45519650911
Serbia,2013,male,35-54 years,275.0,974469,45519650911
Serbia,2013,female,75+ years,62.0,345109,45519650911
Serbia,2013,male,25-34 years,73.0,493013,45519650911
Serbia,2013,female,55-74 years,126.0,972962,45519650911
Serbia,2013,female,35-54 years,82.0,987642,45519650911
Serbia,2013,male,15-24 years,29.0,419407,45519650911
Serbia,2013,female,25-34 years,24.0,474010,45519650911
Serbia,2013,female,15-24 years,2.0,397223,45519650911
Serbia,2013,male,5-14 years,1.0,358022,45519650911
Serbia,2014,male,75+ years,19.0,226079,44210806366
Serbia,2014,male,55-74 years,343.0,851225,44210806366
Serbia,2014,female,75+ years,86.0,349278,44210806366
Serbia,2014,male,35-54 years,219.0,971340,44210806366
Serbia,2014,male,25-34 years,73.0,487583,44210806366
Serbia,2014,female,55-74 years,13.0,974430,44210806366
Serbia,2014,male,15-24 years,32.0,409374,44210806366
Serbia,2014,female,35-54 years,63.0,982170,44210806366
Serbia,2014,female,25-34 years,21.0,468482,44210806366
Serbia,2014,female,15-24 years,4.0,387401,44210806366
Serbia,2015,male,75+ years,189.0,228745,37160332465
Serbia,2015,male,55-74 years,286.0,852168,37160332465
Serbia,2015,male,35-54 years,219.0,967544,37160332465
Serbia,2015,female,75+ years,77.0,351830,37160332465
Serbia,2015,male,25-34 years,7.0,480793,37160332465
Serbia,2015,female,55-74 years,98.0,976577,37160332465
Serbia,2015,male,15-24 years,27.0,400082,37160332465
Serbia,2015,female,35-54 years,65.0,975773,37160332465
Serbia,2015,female,25-34 years,21.0,461733,37160332465
Serbia,2015,female,15-24 years,7.0,378130,37160332465
Serbia,2015,male,5-14 years,2.0,356525,37160332465
Serbia,2015,female,5-14 years,1.0,336506,37160332465
Seychelles,1985,male,35-54 years,3.0,4400,168887539
Seychelles,1985,male,15-24 years,3.0,7700,168887539
Seychelles,1985,male,55-74 years,1.0,2800,168887539
Seychelles,1985,female,15-24 years,1.0,7500,168887539
Seychelles,1986,male,35-54 years,1.0,4300,207850624
Seychelles,1987,male,35-54 years,2.0,4600,249267040
Seychelles,1987,male,25-34 years,1.0,5800,249267040
Seychelles,2001,male,25-34 years,2.0,7008,622262057
Seychelles,2001,male,55-74 years,1.0,3520,622262057
Seychelles,2001,male,35-54 years,2.0,9888,622262057
Seychelles,2001,female,35-54 years,1.0,9621,622262057
Seychelles,2002,male,75+ years,1.0,953,697518248
Seychelles,2002,male,25-34 years,2.0,7309,697518248
Seychelles,2002,male,15-24 years,1.0,8158,697518248
Seychelles,2002,male,35-54 years,1.0,10446,697518248
Seychelles,2003,male,55-74 years,1.0,3425,705704816
Seychelles,2003,male,35-54 years,3.0,11050,705704816
Seychelles,2003,female,35-54 years,2.0,10925,705704816
Seychelles,2003,male,25-34 years,1.0,7606,705704816
Seychelles,2003,male,15-24 years,1.0,8201,705704816
Seychelles,2004,male,35-54 years,3.0,11676,839319927
Seychelles,2004,male,25-34 years,2.0,7889,839319927
Seychelles,2004,male,15-24 years,1.0,8174,839319927
Seychelles,2005,male,55-74 years,1.0,3501,919103255
Seychelles,2005,male,35-54 years,2.0,12304,919103255
Seychelles,2005,female,5-14 years,1.0,6977,919103255
Seychelles,2005,male,15-24 years,1.0,8093,919103255
Seychelles,2006,male,75+ years,2.0,976,1016418229
Seychelles,2006,male,35-54 years,4.0,12663,1016418229
Seychelles,2006,male,55-74 years,1.0,3722,1016418229
Seychelles,2006,male,15-24 years,1.0,8084,1016418229
Seychelles,2007,male,75+ years,1.0,1003,1033561654
Seychelles,2007,male,35-54 years,3.0,13027,1033561654
Seychelles,2007,female,25-34 years,1.0,7714,1033561654
Seychelles,2007,male,25-34 years,1.0,8368,1033561654
Seychelles,2008,male,35-54 years,2.0,13402,967199594
Seychelles,2008,male,15-24 years,1.0,8117,967199594
Seychelles,2008,male,25-34 years,1.0,8453,967199594
Seychelles,2009,male,55-74 years,1.0,4543,847397850
Seychelles,2009,male,35-54 years,3.0,13762,847397850
Seychelles,2010,male,35-54 years,4.0,14068,969936525
Seychelles,2010,male,25-34 years,2.0,8490,969936525
Seychelles,2011,male,35-54 years,3.0,13471,1065826670
Seychelles,2011,male,25-34 years,1.0,6615,1065826670
Seychelles,2011,male,15-24 years,1.0,7169,1065826670
Seychelles,2012,male,55-74 years,1.0,5437,1059498884
Seychelles,2012,male,35-54 years,2.0,13234,1059498884
Seychelles,2013,male,55-74 years,4.0,5827,1328091524
Seychelles,2013,male,25-34 years,3.0,7360,1328091524
Seychelles,2013,male,15-24 years,1.0,6804,1328091524
Seychelles,2013,male,35-54 years,1.0,13718,1328091524
Seychelles,2014,male,15-24 years,1.0,6391,1342997306
Seychelles,2014,female,25-34 years,1.0,7345,1342997306
Seychelles,2014,male,35-54 years,1.0,14001,1342997306
Seychelles,2014,female,35-54 years,1.0,14431,1342997306
Seychelles,2015,male,35-54 years,3.0,14210,1375604279
Seychelles,2015,female,15-24 years,1.0,5957,1375604279
Seychelles,2015,male,15-24 years,1.0,6393,1375604279
Seychelles,2015,male,55-74 years,1.0,6903,1375604279
Seychelles,2015,male,25-34 years,1.0,7565,1375604279
Singapore,1985,male,75+ years,23.0,15900,19138296376
Singapore,1985,female,75+ years,19.0,24500,19138296376
Singapore,1985,male,55-74 years,39.0,122400,19138296376
Singapore,1985,female,55-74 years,25.0,125100,19138296376
Singapore,1985,male,25-34 years,52.0,280500,19138296376
Singapore,1985,male,35-54 years,49.0,292500,19138296376
Singapore,1985,female,25-34 years,35.0,266700,19138296376
Singapore,1985,male,15-24 years,27.0,268000,19138296376
Singapore,1985,female,15-24 years,25.0,253400,19138296376
Singapore,1985,female,35-54 years,27.0,285200,19138296376
Singapore,1985,female,5-14 years,3.0,200400,19138296376
Singapore,1986,female,75+ years,3.0,26000,18569292305
Singapore,1986,male,75+ years,14.0,17200,18569292305
Singapore,1986,male,55-74 years,44.0,125800,18569292305
Singapore,1986,male,35-54 years,54.0,304500,18569292305
Singapore,1986,male,25-34 years,46.0,288100,18569292305
Singapore,1986,female,55-74 years,2.0,128500,18569292305
Singapore,1986,female,25-34 years,35.0,273000,18569292305
Singapore,1986,male,15-24 years,31.0,260000,18569292305
Singapore,1986,female,35-54 years,34.0,297800,18569292305
Singapore,1986,female,15-24 years,16.0,246400,18569292305
Singapore,1986,male,5-14 years,2.0,213700,18569292305
Singapore,1987,male,75+ years,17.0,18300,20897630201
Singapore,1987,female,75+ years,16.0,27700,20897630201
Singapore,1987,male,55-74 years,42.0,128900,20897630201
Singapore,1987,female,55-74 years,29.0,132300,20897630201
Singapore,1987,male,25-34 years,48.0,293500,20897630201
Singapore,1987,male,35-54 years,43.0,318100,20897630201
Singapore,1987,female,25-34 years,36.0,277400,20897630201
Singapore,1987,female,35-54 years,33.0,311000,20897630201
Singapore,1987,male,15-24 years,21.0,253600,20897630201
Singapore,1987,female,15-24 years,16.0,240100,20897630201
Singapore,1988,male,75+ years,3.0,21600,25337226971
Singapore,1988,female,75+ years,27.0,31800,25337226971
Singapore,1988,male,55-74 years,43.0,131400,25337226971
Singapore,1988,male,35-54 years,63.0,319100,25337226971
Singapore,1988,male,25-34 years,52.0,288000,25337226971
Singapore,1988,female,55-74 years,23.0,136200,25337226971
Singapore,1988,male,15-24 years,31.0,241600,25337226971
Singapore,1988,female,25-34 years,33.0,277100,25337226971
Singapore,1988,female,15-24 years,25.0,229800,25337226971
Singapore,1988,female,35-54 years,34.0,314300,25337226971
Singapore,1988,female,5-14 years,4.0,193900,25337226971
Singapore,1988,male,5-14 years,1.0,208600,25337226971
Singapore,1989,male,75+ years,25.0,22800,30423573842
Singapore,1989,female,75+ years,33.0,33500,30423573842
Singapore,1989,male,55-74 years,41.0,135300,30423573842
Singapore,1989,female,55-74 years,33.0,141000,30423573842
Singapore,1989,male,35-54 years,65.0,336500,30423573842
Singapore,1989,male,25-34 years,5.0,290700,30423573842
Singapore,1989,female,15-24 years,35.0,224700,30423573842
Singapore,1989,female,25-34 years,38.0,280700,30423573842
Singapore,1989,male,15-24 years,32.0,236800,30423573842
Singapore,1989,female,35-54 years,4.0,329800,30423573842
Singapore,1989,male,5-14 years,2.0,207000,30423573842
Singapore,1990,male,75+ years,19.0,24100,36152027893
Singapore,1990,female,75+ years,23.0,35400,36152027893
Singapore,1990,male,55-74 years,39.0,140900,36152027893
Singapore,1990,female,55-74 years,27.0,147100,36152027893
Singapore,1990,male,35-54 years,63.0,359200,36152027893
Singapore,1990,male,25-34 years,47.0,299900,36152027893
Singapore,1990,female,25-34 years,43.0,289400,36152027893
Singapore,1990,male,15-24 years,31.0,236800,36152027893
Singapore,1990,female,35-54 years,42.0,349400,36152027893
